timestamp,badge_id,door_id,action,room,motion_detected,occupancy_sensor,anomaly_flag
2025-01-02 09:18:26,EMP035,Door_C,exit,Lab,1,0,0
2025-01-02 09:19:17,EMP018,Main_Gate,exit,Server_Room,0,0,0
2025-01-02 09:20:46,EMP021,Door_C,entry,Meeting_Room,1,0,0
2025-01-02 09:21:50,EMP003,Door_C,exit,Server_Room,0,1,0
2025-01-02 09:22:05,EMP018,Server_Room,exit,Lobby,1,0,0
2025-01-02 09:23:50,EMP018,Door_C,exit,Office_1,0,0,0
2025-01-02 09:25:14,EMP042,Door_A,entry,Lobby,0,0,0
2025-01-02 09:27:09,EMP029,Server_Room,exit,Lobby,0,0,0
2025-01-02 09:27:47,EMP017,Door_A,exit,Lab,0,0,0
2025-01-02 09:28:01,EMP033,Lab_1,entry,Lab,0,0,0
2025-01-02 09:29:19,EMP024,Main_Gate,exit,Lobby,1,1,0
2025-01-02 09:30:05,EMP039,Door_C,exit,Meeting_Room,1,1,0
2025-01-02 09:30:47,EMP040,Door_A,entry,Office_2,0,1,0
2025-01-02 09:32:07,EMP002,Door_A,entry,Office_2,1,0,0
2025-01-02 09:33:26,EMP003,Main_Gate,entry,Meeting_Room,0,0,0
2025-01-02 09:33:59,EMP037,Server_Room,exit,Lab,0,0,0
2025-01-02 09:35:28,EMP034,Server_Room,exit,Office_2,1,0,0
2025-01-02 09:36:10,EMP016,Door_C,entry,Office_2,0,1,0
2025-01-02 09:36:29,EMP045,Door_B,exit,Server_Room,1,1,0
2025-01-02 09:37:45,EMP033,Door_A,exit,Server_Room,1,0,0
2025-01-02 09:38:43,EMP015,Server_Room,entry,Lab,0,1,0
2025-01-02 09:40:13,EMP009,Server_Room,exit,Office_2,1,1,0
2025-01-02 09:41:10,EMP027,Server_Room,entry,Lab,1,0,0
2025-01-02 09:43:07,EMP030,Door_A,entry,Lobby,1,1,0
2025-01-02 09:44:43,EMP031,Main_Gate,entry,Office_1,0,1,0
2025-01-02 09:45:09,EMP005,Door_B,exit,Meeting_Room,1,0,0
2025-01-02 09:46:25,EMP016,Main_Gate,exit,Lobby,1,1,0
2025-01-02 09:47:48,EMP007,Main_Gate,entry,Lobby,1,1,0
2025-01-02 09:49:13,EMP029,Main_Gate,exit,Office_2,1,0,0
2025-01-02 09:50:50,EMP050,Server_Room,entry,Office_1,0,1,0
2025-01-02 09:51:53,EMP025,Door_C,exit,Office_1,1,0,0
2025-01-02 09:53:01,EMP022,Door_A,exit,Office_2,1,1,0
2025-01-02 09:53:28,EMP010,Door_A,entry,Meeting_Room,1,1,0
2025-01-02 09:54:09,EMP011,Door_A,exit,Office_2,1,1,0
2025-01-02 09:54:35,EMP019,Door_C,entry,Office_1,1,0,0
2025-01-02 09:55:50,EMP033,Door_B,entry,Lab,0,0,1
2025-01-02 09:57:41,EMP002,Door_C,entry,Office_2,1,1,0
2025-01-02 09:59:32,EMP030,Door_C,entry,Server_Room,0,1,0
2025-01-02 10:00:40,EMP017,Door_A,entry,Office_2,0,1,0
2025-01-02 10:02:20,EMP015,Main_Gate,entry,Office_2,0,1,0
2025-01-02 10:03:45,EMP048,Server_Room,entry,Server_Room,1,0,0
2025-01-02 10:05:20,EMP034,Door_C,entry,Lab,0,0,0
2025-01-02 10:06:40,EMP025,Door_B,entry,Office_2,1,0,0
2025-01-02 10:07:08,EMP047,Lab_1,exit,Office_1,0,0,0
2025-01-02 10:09:02,EMP047,Main_Gate,entry,Lobby,1,0,0
2025-01-02 10:10:25,EMP014,Main_Gate,entry,Lobby,1,1,0
2025-01-02 10:11:50,EMP038,Door_B,exit,Meeting_Room,0,1,0
2025-01-02 10:13:47,EMP019,Main_Gate,exit,Meeting_Room,1,1,0
2025-01-02 10:14:29,EMP007,Door_B,entry,Office_2,1,1,0
2025-01-02 10:15:58,EMP028,Door_A,entry,Meeting_Room,1,0,0
2025-01-02 10:16:53,EMP046,Door_B,exit,Meeting_Room,1,0,0
2025-01-02 10:17:32,EMP033,Door_B,exit,Lobby,1,1,0
2025-01-02 10:18:29,EMP026,Lab_1,exit,Meeting_Room,1,0,0
2025-01-02 10:20:07,EMP015,Door_C,entry,Office_2,1,1,0
2025-01-02 10:22:04,EMP011,Server_Room,entry,Server_Room,0,1,0
2025-01-02 10:23:18,EMP002,Main_Gate,entry,Meeting_Room,0,1,0
2025-01-02 10:25:01,EMP050,Server_Room,entry,Server_Room,0,0,0
2025-01-02 10:25:31,EMP011,Server_Room,exit,Server_Room,0,1,0
2025-01-02 10:26:23,EMP022,Lab_1,entry,Lab,0,0,0
2025-01-02 10:26:30,EMP049,Server_Room,entry,Lab,1,1,0
2025-01-02 10:27:11,EMP020,Door_A,entry,Server_Room,0,0,0
2025-01-02 10:27:31,EMP025,Main_Gate,exit,Office_1,1,0,0
2025-01-02 10:28:40,EMP047,Main_Gate,exit,Lobby,0,0,0
2025-01-02 10:30:00,EMP026,Door_B,exit,Office_2,1,0,0
2025-01-02 10:31:03,EMP013,Door_A,exit,Server_Room,1,1,0
2025-01-02 10:31:19,EMP015,Lab_1,exit,Meeting_Room,1,0,0
2025-01-02 10:32:27,EMP047,Lab_1,exit,Lab,0,1,0
2025-01-02 10:32:35,EMP026,Door_B,exit,Office_2,1,0,0
2025-01-02 10:33:22,EMP010,Main_Gate,entry,Lobby,0,0,0
2025-01-02 10:34:29,EMP038,Door_B,entry,Office_1,1,1,0
2025-01-02 10:36:21,EMP037,Door_B,entry,Meeting_Room,1,1,0
2025-01-02 10:37:09,EMP010,Door_A,exit,Server_Room,1,0,0
2025-01-02 10:37:40,EMP049,Server_Room,exit,Lab,1,1,0
2025-01-02 10:38:15,EMP021,Lab_1,exit,Lab,0,0,0
2025-01-02 10:38:29,EMP025,Door_B,entry,Office_1,0,0,0
2025-01-02 10:40:25,EMP008,Door_A,exit,Meeting_Room,0,1,0
2025-01-02 10:42:21,EMP036,Lab_1,exit,Lobby,1,0,0
2025-01-02 10:43:03,EMP047,Main_Gate,exit,Lab,1,1,0
2025-01-02 10:43:29,EMP010,Door_C,entry,Lab,1,1,0
2025-01-02 10:44:00,EMP022,Main_Gate,entry,Office_1,1,0,0
2025-01-02 10:44:27,EMP010,Lab_1,entry,Lobby,1,0,0
2025-01-02 10:44:44,EMP035,Lab_1,exit,Lobby,0,1,0
2025-01-02 10:44:57,EMP023,Main_Gate,entry,Office_2,0,0,0
2025-01-02 10:46:47,EMP028,Server_Room,exit,Office_2,1,1,0
2025-01-02 10:48:14,EMP043,Door_B,entry,Lab,0,0,0
2025-01-02 10:48:54,EMP012,Door_C,entry,Office_1,1,1,0
2025-01-02 10:50:48,EMP038,Server_Room,exit,Server_Room,1,0,0
2025-01-02 10:52:33,EMP015,Door_B,entry,Lab,0,0,0
2025-01-02 10:54:29,EMP001,Door_C,entry,Lobby,0,1,0
2025-01-02 10:55:34,EMP021,Door_C,entry,Office_1,1,1,0
2025-01-02 10:57:09,EMP031,Door_C,exit,Lab,1,0,0
2025-01-02 10:59:01,EMP014,Door_B,exit,Server_Room,0,1,0
2025-01-02 11:00:08,EMP045,Door_C,entry,Lab,1,1,0
2025-01-02 11:02:03,EMP024,Lab_1,exit,Server_Room,1,0,0
2025-01-02 11:04:00,EMP013,Lab_1,exit,Office_1,0,0,0
2025-01-02 11:05:12,EMP013,Door_A,exit,Office_2,0,1,0
2025-01-02 11:06:21,EMP001,Server_Room,exit,Lobby,1,1,0
2025-01-02 11:07:55,EMP046,Door_C,exit,Server_Room,0,0,0
2025-01-02 11:09:00,EMP039,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-02 11:10:27,EMP049,Server_Room,entry,Lobby,1,0,0
2025-01-02 11:12:03,EMP010,Main_Gate,entry,Office_1,0,1,0
2025-01-02 11:12:23,EMP004,Lab_1,entry,Office_2,0,1,0
2025-01-02 11:12:52,EMP042,Server_Room,entry,Office_2,1,0,0
2025-01-02 11:14:12,EMP047,Door_C,entry,Server_Room,1,1,0
2025-01-02 11:15:42,EMP004,Door_A,entry,Lab,0,1,0
2025-01-02 11:16:43,EMP003,Door_C,entry,Server_Room,1,0,0
2025-01-02 11:18:35,EMP001,Door_C,exit,Lab,1,0,0
2025-01-02 11:19:52,EMP045,Door_A,exit,Lobby,0,0,0
2025-01-02 11:20:08,EMP012,Door_C,entry,Office_1,0,0,0
2025-01-02 11:21:11,EMP006,Main_Gate,entry,Office_2,0,0,0
2025-01-02 11:22:04,EMP046,Door_C,entry,Office_2,0,1,0
2025-01-02 11:23:55,EMP013,Door_C,entry,Office_1,1,1,0
2025-01-02 11:24:33,EMP006,Lab_1,exit,Lab,1,1,0
2025-01-02 11:25:44,EMP029,Main_Gate,entry,Lobby,1,0,0
2025-01-02 11:26:15,EMP045,Lab_1,exit,Server_Room,1,0,0
2025-01-02 11:27:24,EMP036,Main_Gate,exit,Lobby,0,1,0
2025-01-02 11:28:02,EMP003,Door_A,entry,Meeting_Room,0,1,0
2025-01-02 11:28:54,EMP037,Lab_1,entry,Office_2,0,1,0
2025-01-02 11:29:00,EMP011,Lab_1,exit,Office_2,1,0,0
2025-01-02 11:29:50,EMP020,Door_B,exit,Lab,0,0,0
2025-01-02 11:31:13,EMP030,Server_Room,exit,Server_Room,1,1,0
2025-01-02 11:31:50,EMP047,Door_C,exit,Meeting_Room,1,1,0
2025-01-02 11:33:47,EMP015,Server_Room,entry,Meeting_Room,1,1,0
2025-01-02 11:34:43,EMP038,Door_A,entry,Lab,0,1,0
2025-01-02 11:36:17,EMP034,Door_B,entry,Office_1,1,0,0
2025-01-02 11:37:01,EMP050,Door_B,exit,Meeting_Room,1,0,0
2025-01-02 11:38:30,EMP010,Door_B,entry,Office_2,1,0,0
2025-01-02 11:40:24,EMP014,Lab_1,entry,Server_Room,0,0,0
2025-01-02 11:42:17,EMP050,Door_C,entry,Meeting_Room,0,1,0
2025-01-02 11:43:32,EMP044,Lab_1,entry,Meeting_Room,1,1,0
2025-01-02 11:45:14,EMP007,Lab_1,entry,Office_2,0,1,0
2025-01-02 11:47:13,EMP019,Main_Gate,exit,Lab,1,0,0
2025-01-02 11:48:43,EMP048,Server_Room,entry,Office_1,0,0,0
2025-01-02 11:49:31,EMP033,Door_A,exit,Lobby,0,0,0
2025-01-02 11:49:41,EMP014,Door_C,exit,Lobby,1,1,0
2025-01-02 11:50:40,EMP010,Door_C,exit,Meeting_Room,1,0,0
2025-01-02 11:51:38,EMP012,Door_B,exit,Server_Room,0,1,0
2025-01-02 11:52:27,EMP044,Main_Gate,entry,Server_Room,1,0,0
2025-01-02 11:52:48,EMP037,Server_Room,exit,Server_Room,1,0,0
2025-01-02 11:54:18,EMP026,Lab_1,entry,Office_2,1,1,0
2025-01-02 11:54:37,EMP039,Lab_1,exit,Meeting_Room,1,1,0
2025-01-02 11:55:04,EMP028,Server_Room,exit,Server_Room,0,0,1
2025-01-02 11:56:39,EMP038,Door_C,entry,Lab,1,1,0
2025-01-02 11:57:20,EMP003,Door_A,exit,Meeting_Room,1,0,0
2025-01-02 11:58:52,EMP024,Door_C,exit,Office_2,1,0,0
2025-01-02 11:59:19,EMP019,Door_C,exit,Lobby,1,1,0
2025-01-02 11:59:28,EMP039,Door_A,exit,Server_Room,0,1,0
2025-01-02 11:59:43,EMP035,Door_A,entry,Server_Room,0,1,0
2025-01-02 12:00:23,EMP023,Lab_1,entry,Server_Room,1,0,0
2025-01-02 12:01:15,EMP003,Door_B,entry,Meeting_Room,0,1,0
2025-01-02 12:02:55,EMP020,Lab_1,exit,Lobby,0,1,0
2025-01-02 12:04:35,EMP006,Lab_1,entry,Office_1,1,1,0
2025-01-02 12:05:49,EMP016,Main_Gate,entry,Office_2,1,0,0
2025-01-02 12:06:49,EMP018,Main_Gate,entry,Office_2,0,1,0
2025-01-02 12:08:20,EMP019,Door_C,entry,Meeting_Room,0,0,0
2025-01-02 12:09:49,EMP009,Door_C,exit,Meeting_Room,1,0,0
2025-01-02 12:09:56,EMP046,Door_C,entry,Lobby,1,1,0
2025-01-02 12:11:22,EMP039,Door_C,exit,Meeting_Room,0,1,0
2025-01-02 12:12:11,EMP029,Door_B,exit,Server_Room,1,0,0
2025-01-02 12:12:37,EMP044,Lab_1,exit,Meeting_Room,0,0,0
2025-01-02 12:13:53,EMP023,Door_A,entry,Server_Room,1,1,0
2025-01-02 12:14:38,EMP029,Main_Gate,exit,Lobby,0,0,0
2025-01-02 12:15:55,EMP028,Lab_1,entry,Office_2,1,0,0
2025-01-02 12:17:08,EMP009,Lab_1,entry,Lobby,1,0,0
2025-01-02 12:17:27,EMP037,Door_C,entry,Office_1,1,1,0
2025-01-02 12:17:59,EMP027,Server_Room,exit,Office_2,1,0,0
2025-01-02 12:19:31,EMP041,Main_Gate,exit,Lab,1,0,0
2025-01-02 12:20:39,EMP049,Lab_1,exit,Meeting_Room,0,0,0
2025-01-02 12:20:44,EMP035,Door_C,exit,Server_Room,0,0,0
2025-01-02 12:22:12,EMP027,Lab_1,exit,Office_1,0,0,0
2025-01-02 12:23:36,EMP033,Door_A,exit,Lobby,1,0,0
2025-01-02 12:25:01,EMP031,Main_Gate,entry,Office_2,0,1,0
2025-01-02 12:26:56,EMP013,Door_B,exit,Office_2,0,0,0
2025-01-02 12:28:32,EMP013,Door_C,entry,Office_2,0,0,0
2025-01-02 12:29:36,EMP030,Door_B,exit,Office_1,0,1,0
2025-01-02 12:29:55,EMP039,Door_C,entry,Office_1,1,0,1
2025-01-02 12:30:04,EMP044,Main_Gate,exit,Lab,1,1,0
2025-01-02 12:31:02,EMP017,Main_Gate,entry,Server_Room,0,1,0
2025-01-02 12:32:39,EMP004,Door_C,exit,Server_Room,0,1,0
2025-01-02 12:33:49,EMP041,Main_Gate,exit,Meeting_Room,0,0,0
2025-01-02 12:34:27,EMP049,Server_Room,entry,Server_Room,0,1,0
2025-01-02 12:35:15,EMP010,Door_B,exit,Office_1,1,0,0
2025-01-02 12:36:48,EMP005,Lab_1,exit,Office_1,1,1,0
2025-01-02 12:37:49,EMP022,Lab_1,exit,Lab,1,0,0
2025-01-02 12:38:12,EMP034,Door_C,entry,Office_1,1,1,0
2025-01-02 12:38:56,EMP046,Door_B,exit,Meeting_Room,1,1,0
2025-01-02 12:40:44,EMP045,Door_B,entry,Lab,1,1,0
2025-01-02 12:41:18,EMP002,Door_B,exit,Office_1,0,1,0
2025-01-02 12:42:28,EMP048,Server_Room,exit,Meeting_Room,0,1,0
2025-01-02 12:43:48,EMP033,Door_C,exit,Meeting_Room,1,0,0
2025-01-02 12:44:54,EMP012,Lab_1,exit,Lobby,0,1,0
2025-01-02 12:45:25,EMP015,Door_B,exit,Lab,0,0,0
2025-01-02 12:46:28,EMP037,Main_Gate,entry,Server_Room,0,0,0
2025-01-02 12:46:37,EMP026,Main_Gate,entry,Office_2,0,1,0
2025-01-02 12:47:50,EMP048,Server_Room,entry,Lobby,1,0,0
2025-01-02 12:49:37,EMP048,Door_B,entry,Office_1,1,0,0
2025-01-02 12:50:59,EMP018,Server_Room,exit,Lobby,0,0,0
2025-01-02 12:51:20,EMP034,Door_C,entry,Office_1,0,0,0
2025-01-02 12:52:39,EMP031,Lab_1,entry,Lab,0,1,0
2025-01-02 12:52:53,EMP013,Lab_1,entry,Meeting_Room,0,1,0
2025-01-02 12:54:07,EMP038,Door_B,exit,Office_2,0,1,0
2025-01-02 12:54:26,EMP047,Lab_1,entry,Lab,1,0,0
2025-01-02 12:55:23,EMP039,Door_C,exit,Server_Room,0,1,0
2025-01-02 12:56:33,EMP019,Main_Gate,exit,Office_2,0,1,0
2025-01-02 12:57:49,EMP033,Door_C,exit,Lobby,0,1,1
2025-01-02 12:59:48,EMP033,Lab_1,exit,Office_1,0,0,0
2025-01-02 13:01:19,EMP020,Door_A,exit,Office_2,0,0,0
2025-01-02 13:03:01,EMP015,Door_B,exit,Lab,1,1,0
2025-01-02 13:04:06,EMP007,Main_Gate,exit,Lab,0,0,0
2025-01-02 13:04:35,EMP050,Lab_1,entry,Office_1,0,1,0
2025-01-02 13:05:40,EMP042,Server_Room,exit,Server_Room,1,0,0
2025-01-02 13:06:45,EMP020,Door_C,entry,Office_2,1,1,0
2025-01-02 13:07:30,EMP029,Door_C,exit,Lab,1,1,1
2025-01-02 13:08:26,EMP004,Lab_1,exit,Server_Room,0,1,0
2025-01-02 13:08:33,EMP046,Door_B,entry,Server_Room,1,1,0
2025-01-02 13:08:41,EMP021,Lab_1,exit,Office_2,0,0,0
2025-01-02 13:09:42,EMP018,Door_A,entry,Office_1,0,1,0
2025-01-02 13:11:19,EMP038,Lab_1,entry,Server_Room,1,1,0
2025-01-02 13:12:41,EMP038,Lab_1,entry,Lobby,0,1,0
2025-01-02 13:13:33,EMP029,Door_C,entry,Meeting_Room,0,0,0
2025-01-02 13:15:17,EMP047,Lab_1,entry,Office_1,1,0,0
2025-01-02 13:16:18,EMP016,Door_C,exit,Lab,1,0,0
2025-01-02 13:18:01,EMP005,Main_Gate,exit,Office_2,1,0,0
2025-01-02 13:19:05,EMP015,Lab_1,exit,Office_2,0,1,0
2025-01-02 13:20:45,EMP002,Door_B,entry,Server_Room,1,1,0
2025-01-02 13:21:52,EMP004,Server_Room,entry,Lab,1,0,0
2025-01-02 13:22:01,EMP033,Door_C,exit,Office_2,1,0,0
2025-01-02 13:23:18,EMP006,Server_Room,entry,Lab,0,0,0
2025-01-02 13:24:22,EMP040,Main_Gate,entry,Lobby,1,1,0
2025-01-02 13:26:20,EMP048,Door_B,exit,Lobby,0,1,0
2025-01-02 13:28:04,EMP045,Main_Gate,exit,Lobby,1,1,1
2025-01-02 13:29:55,EMP025,Door_A,entry,Office_1,1,1,0
2025-01-02 13:31:49,EMP015,Server_Room,exit,Lab,1,0,0
2025-01-02 13:33:07,EMP023,Main_Gate,entry,Office_1,0,0,0
2025-01-02 13:33:24,EMP002,Server_Room,entry,Office_1,1,0,0
2025-01-02 13:34:09,EMP015,Main_Gate,entry,Office_1,1,0,0
2025-01-02 13:34:48,EMP015,Door_B,exit,Lobby,0,1,0
2025-01-02 13:35:41,EMP002,Lab_1,entry,Meeting_Room,0,1,0
2025-01-02 13:36:11,EMP014,Lab_1,entry,Lobby,0,0,0
2025-01-02 13:36:42,EMP008,Lab_1,exit,Server_Room,1,1,0
2025-01-02 13:36:58,EMP033,Door_C,exit,Office_2,0,1,1
2025-01-02 13:37:51,EMP027,Lab_1,entry,Office_2,1,1,0
2025-01-02 13:38:51,EMP042,Door_C,entry,Server_Room,0,1,0
2025-01-02 13:38:58,EMP018,Main_Gate,exit,Lobby,0,0,0
2025-01-02 13:39:04,EMP009,Server_Room,entry,Office_1,1,0,0
2025-01-02 13:40:51,EMP014,Main_Gate,exit,Office_2,1,0,0
2025-01-02 13:41:18,EMP034,Door_B,entry,Office_2,0,0,0
2025-01-02 13:41:49,EMP020,Lab_1,exit,Office_2,1,0,0
2025-01-02 13:42:36,EMP002,Lab_1,entry,Server_Room,0,1,0
2025-01-02 13:43:29,EMP049,Server_Room,entry,Office_1,0,0,0
2025-01-02 13:44:02,EMP006,Lab_1,entry,Lobby,1,1,0
2025-01-02 13:45:56,EMP035,Lab_1,entry,Lab,0,1,0
2025-01-02 13:47:56,EMP017,Door_B,exit,Server_Room,1,0,0
2025-01-02 13:49:36,EMP037,Door_B,entry,Office_1,0,0,0
2025-01-02 13:49:51,EMP048,Door_A,exit,Office_2,0,0,0
2025-01-02 13:50:19,EMP047,Main_Gate,exit,Office_2,1,1,0
2025-01-02 13:50:40,EMP021,Lab_1,exit,Server_Room,0,0,0
2025-01-02 13:52:27,EMP025,Main_Gate,entry,Office_1,0,0,0
2025-01-02 13:52:36,EMP016,Door_B,exit,Office_2,0,1,0
2025-01-02 13:53:25,EMP013,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-02 13:54:39,EMP029,Door_A,exit,Server_Room,1,1,0
2025-01-02 13:55:07,EMP017,Door_C,exit,Lab,1,0,0
2025-01-02 13:55:55,EMP049,Server_Room,exit,Lobby,1,1,0
2025-01-02 13:57:09,EMP009,Door_A,entry,Meeting_Room,0,0,0
2025-01-02 13:57:51,EMP009,Door_C,exit,Meeting_Room,1,0,0
2025-01-02 13:59:00,EMP012,Lab_1,entry,Office_1,0,0,0
2025-01-02 14:00:40,EMP023,Server_Room,entry,Lab,0,1,0
2025-01-02 14:02:13,EMP034,Door_B,exit,Office_1,0,0,0
2025-01-02 14:04:07,EMP040,Door_B,entry,Lab,1,0,0
2025-01-02 14:05:03,EMP019,Lab_1,exit,Meeting_Room,1,1,0
2025-01-02 14:05:46,EMP001,Door_A,exit,Server_Room,1,0,0
2025-01-02 14:07:09,EMP039,Door_A,entry,Meeting_Room,0,0,0
2025-01-02 14:07:34,EMP049,Door_B,exit,Office_1,1,1,0
2025-01-02 14:08:10,EMP023,Door_A,entry,Office_2,0,1,0
2025-01-02 14:09:49,EMP038,Main_Gate,entry,Office_1,1,0,0
2025-01-02 14:11:31,EMP021,Door_A,entry,Lab,1,0,0
2025-01-02 14:12:52,EMP031,Door_B,exit,Office_2,0,1,0
2025-01-02 14:14:49,EMP049,Main_Gate,exit,Office_2,0,1,0
2025-01-02 14:15:26,EMP008,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-02 14:15:59,EMP034,Door_A,entry,Server_Room,1,0,0
2025-01-02 14:17:29,EMP032,Main_Gate,exit,Meeting_Room,0,0,0
2025-01-02 14:18:09,EMP047,Main_Gate,exit,Office_2,1,1,0
2025-01-02 14:18:46,EMP023,Door_A,entry,Lobby,1,0,0
2025-01-02 14:19:19,EMP038,Lab_1,exit,Lobby,1,1,0
2025-01-02 14:21:15,EMP043,Lab_1,entry,Lab,0,0,0
2025-01-02 14:21:35,EMP049,Door_B,exit,Lab,1,1,0
2025-01-02 14:21:45,EMP023,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-02 14:23:10,EMP048,Lab_1,entry,Office_1,0,0,0
2025-01-02 14:23:57,EMP007,Door_C,exit,Lobby,1,1,0
2025-01-02 14:25:29,EMP023,Door_C,entry,Office_2,1,0,0
2025-01-02 14:27:03,EMP041,Door_C,entry,Office_1,1,1,0
2025-01-02 14:28:47,EMP012,Lab_1,entry,Office_2,1,0,0
2025-01-02 14:29:31,EMP007,Main_Gate,entry,Server_Room,1,1,0
2025-01-02 14:30:57,EMP012,Lab_1,entry,Office_2,1,1,0
2025-01-02 14:31:58,EMP024,Door_B,entry,Office_2,0,0,0
2025-01-02 14:32:42,EMP033,Main_Gate,exit,Lab,0,1,0
2025-01-02 14:32:56,EMP013,Door_A,entry,Server_Room,1,1,0
2025-01-02 14:33:44,EMP035,Door_C,exit,Office_1,1,0,0
2025-01-02 14:35:23,EMP019,Server_Room,entry,Office_2,0,1,0
2025-01-02 14:35:59,EMP036,Door_B,exit,Lobby,1,0,0
2025-01-02 14:36:32,EMP016,Door_B,exit,Server_Room,0,0,1
2025-01-02 14:37:08,EMP002,Server_Room,exit,Meeting_Room,1,0,0
2025-01-02 14:39:01,EMP034,Server_Room,exit,Server_Room,1,1,0
2025-01-02 14:39:52,EMP017,Lab_1,exit,Office_2,0,1,0
2025-01-02 14:40:06,EMP045,Door_B,exit,Server_Room,0,0,0
2025-01-02 14:41:51,EMP033,Main_Gate,exit,Lab,1,0,0
2025-01-02 14:43:13,EMP015,Main_Gate,exit,Server_Room,0,1,0
2025-01-02 14:45:05,EMP004,Lab_1,exit,Meeting_Room,1,0,0
2025-01-02 14:45:31,EMP002,Server_Room,exit,Lab,0,1,0
2025-01-02 14:47:06,EMP010,Door_A,exit,Lobby,1,1,0
2025-01-02 14:48:44,EMP002,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-02 14:49:46,EMP020,Server_Room,exit,Office_2,0,1,0
2025-01-02 14:51:00,EMP044,Server_Room,exit,Lobby,0,1,0
2025-01-02 14:52:44,EMP005,Server_Room,entry,Lab,1,0,0
2025-01-02 14:53:20,EMP039,Door_B,entry,Lobby,1,0,0
2025-01-02 14:53:37,EMP026,Server_Room,exit,Meeting_Room,1,1,0
2025-01-02 14:54:25,EMP012,Door_A,exit,Office_2,0,1,0
2025-01-02 14:55:33,EMP006,Door_B,exit,Meeting_Room,0,0,0
2025-01-02 14:57:00,EMP041,Door_A,exit,Meeting_Room,0,1,0
2025-01-02 14:58:22,EMP004,Server_Room,entry,Server_Room,1,0,0
2025-01-02 14:59:34,EMP001,Door_A,exit,Meeting_Room,1,0,0
2025-01-02 15:00:51,EMP037,Door_C,entry,Office_1,0,1,0
2025-01-02 15:01:23,EMP023,Door_A,entry,Lab,1,0,0
2025-01-02 15:02:58,EMP050,Door_B,entry,Meeting_Room,0,0,0
2025-01-02 15:04:56,EMP008,Door_C,exit,Lobby,1,0,0
2025-01-02 15:05:22,EMP007,Lab_1,entry,Lab,0,1,0
2025-01-02 15:06:51,EMP036,Lab_1,exit,Lobby,0,1,0
2025-01-02 15:07:14,EMP016,Lab_1,entry,Meeting_Room,0,1,0
2025-01-02 15:08:20,EMP043,Main_Gate,entry,Lab,0,1,0
2025-01-02 15:09:37,EMP037,Main_Gate,exit,Lab,0,1,0
2025-01-02 15:10:39,EMP049,Door_B,exit,Server_Room,1,1,0
2025-01-02 15:10:54,EMP032,Door_A,exit,Lobby,1,1,0
2025-01-02 15:11:38,EMP032,Door_C,entry,Lab,0,0,0
2025-01-02 15:12:22,EMP038,Main_Gate,entry,Server_Room,1,0,0
2025-01-02 15:12:33,EMP020,Lab_1,entry,Office_2,0,1,0
2025-01-02 15:13:45,EMP012,Server_Room,exit,Server_Room,0,0,0
2025-01-02 15:14:13,EMP015,Main_Gate,exit,Lobby,0,1,0
2025-01-02 15:15:39,EMP040,Door_A,entry,Meeting_Room,0,0,0
2025-01-02 15:15:44,EMP016,Main_Gate,exit,Office_1,1,0,0
2025-01-02 15:17:36,EMP026,Door_A,entry,Office_1,0,1,0
2025-01-02 15:18:35,EMP044,Server_Room,exit,Office_1,1,1,0
2025-01-02 15:19:33,EMP027,Lab_1,exit,Office_1,1,1,0
2025-01-02 15:20:58,EMP045,Lab_1,entry,Server_Room,1,0,0
2025-01-02 15:21:31,EMP005,Main_Gate,entry,Lobby,0,1,0
2025-01-02 15:22:44,EMP021,Door_B,exit,Server_Room,1,1,0
2025-01-02 15:23:25,EMP037,Door_C,entry,Lobby,1,0,0
2025-01-02 15:24:41,EMP032,Door_B,entry,Lab,0,1,0
2025-01-02 15:25:00,EMP015,Door_A,exit,Office_1,0,0,0
2025-01-02 15:26:23,EMP024,Lab_1,entry,Meeting_Room,0,0,0
2025-01-02 15:28:00,EMP021,Door_A,entry,Office_1,1,1,0
2025-01-02 15:28:49,EMP030,Door_B,entry,Meeting_Room,1,0,0
2025-01-02 15:29:58,EMP005,Door_B,entry,Server_Room,0,1,0
2025-01-02 15:30:59,EMP002,Lab_1,entry,Office_1,1,0,0
2025-01-02 15:31:44,EMP004,Door_A,entry,Meeting_Room,0,0,0
2025-01-02 15:32:30,EMP024,Door_A,entry,Lobby,0,0,0
2025-01-02 15:33:47,EMP004,Lab_1,entry,Office_1,0,0,1
2025-01-02 15:35:37,EMP031,Server_Room,exit,Office_2,1,1,0
2025-01-02 15:36:12,EMP044,Lab_1,exit,Office_2,1,1,0
2025-01-02 15:36:36,EMP030,Server_Room,exit,Office_1,0,1,0
2025-01-02 15:37:03,EMP025,Door_C,entry,Office_2,0,1,0
2025-01-02 15:37:26,EMP003,Lab_1,exit,Server_Room,0,1,0
2025-01-02 15:38:51,EMP023,Door_B,exit,Meeting_Room,1,1,0
2025-01-02 15:39:52,EMP025,Lab_1,exit,Office_2,1,1,0
2025-01-02 15:41:04,EMP014,Door_B,entry,Server_Room,0,0,0
2025-01-02 15:42:42,EMP043,Server_Room,exit,Meeting_Room,1,1,0
